Kennzeichen;Identnummer;Bankleitzahl;Institutsart;Sektor;Firmenbuchnummer;Bankenname;Straße;PLZ;Ort;Postadresse / Straße;Postadresse / PLZ;Postadresse / Ort;Postfach;Bundesland;Telefon;Fax;E-Mail;SWIFT-Code;Homepage;Gründungsdatum;LEI
;269638;39381;;Raiffeisen;118767h;Raiffeisenbank Wörthersee-Landskron-Gegendtal eG;Karawankenplatz 2;9220;Velden am Wörther See;Karawankenplatz 2;9220;Velden;;Kärnten;59939390;;information@rb39390.at;RZKTAT2K390;www.raiffeisen.at/ktn/woerthersee-landskron-gegendtal/de/meine-bank.html;03.03.1912;52990082FUIF8HZHY732
;269379;39383;;Raiffeisen;119565g;Raiffeisenbank Region Villach eG;Nikolaig. 4;9500;Villach;Nikolaigasse 4;9500;Villach;;Kärnten;+43 4242 24943;;info@rbvillach.at;RZKTAT2K496;www.rbvillach.at;27.01.1893;529900UVX2XR8Y4ZUQ97
;268763;39384;;Raiffeisen;110981h;Raiffeisenbank Mittelkärnten eG;Oktoberplatz 1;9300;St. Veit an der Glan;;9300;St. Veit an der Glan;9;Kärnten;04212/5566;;rb.mittelkaernten@rbmk.at;RZKTAT2K475;www.raikastveit.at;06.12.1903;529900FT8EQ3UTVPCG65
Hauptanstalt;269638;39390;KI;Raiffeisen;118767h;Raiffeisenbank Wörthersee-Landskron-Gegendtal eG;Karawankenplatz 2;9220;Velden am Wörther See;Karawankenplatz 2;9220;Velden;;Kärnten;59939390;;information@rb39390.at;RZKTAT2K390;www.raiffeisen.at/ktn/woerthersee-landskron-gegendtal/de/meine-bank.html;03.03.1912;52990082FUIF8HZHY732
;268690;39400;;Raiffeisen;113120d;Raiffeisenbank Lieser-Maltatal eG;Rennweg 6;9863;Rennweg;;;;;Kärnten;04734/221;;rb-lieser-maltatal@rblm.at;RZKTAT2K464;www.rb-lieser-maltatal.at;26.02.1901;529900S1E4L6A03YXJ15
;268658;39404;;Raiffeisen;118739t;Raiffeisenbank Drautal registrierte Genossenschaft mit beschränkter Haftung;Villacher Straße 74;9710;Feistritz an der Drau;Villacher Straße 74;9710;Feistritz/Drau;;Kärnten;04245/6400044200;;drautalbank@rbgk.raiffeisen.at;RZKTAT2K442;www.drautalbank.at;16.05.1897;529900I5VIERNMU0B764
;268763;39407;;Raiffeisen;110981h;Raiffeisenbank Mittelkärnten eG;Oktoberplatz 1;9300;St. Veit an der Glan;;9300;St. Veit an der Glan;9;Kärnten;04212/5566;;rb.mittelkaernten@rbmk.at;RZKTAT2K475;www.raikastveit.at;06.12.1903;529900FT8EQ3UTVPCG65
Hauptanstalt;268593;39411;KI;Raiffeisen;113054g;Raiffeisenbank Moosburg-Tigring, registrierte Genossenschaft mit beschränkter Haftung;Klagenfurter Str. 5;9062;Moosburg (Ktn.);;;;;Kärnten;04272/83208;;rb.moosburg@rbgk.raiffeisen.at;RZKTAT2K411;www.raiffeisen.at/ktn/moosburg;03.04.1897;529900NOCM598IG2HZ91
Hauptanstalt;268607;39412;KI;Raiffeisen;113153b;Raiffeisen Bank Lurnfeld-Mölltal eGen;Hauptstr. 23;9813;Möllbrücke;Hauptstraße 23;9813;Möllbrücke;;Kärnten;04769/2312;;rb.lurnfeld-moelltal@rbgk.raiffeisen.at;RZKTAT2K412;www.rb-lurnfeld-moelltal.at;01.01.1903;529900A1B1P6M9M0WA86
;269468;39431;;Raiffeisen;113124i;Raiffeisenbank Großglockner-Weissensee eG;Winklern 37;9841;Winklern im Mölltal;Winklern 37;9841;Winklern;;Kärnten;04822/72210;;office@meibank.at;RZKTAT2K561;www.meibank.at;08.04.1901;529900S9TROSI3DQS421
;268607;39436;;Raiffeisen;113153b;Raiffeisen Bank Lurnfeld-Mölltal eGen;Hauptstr. 23;9813;Möllbrücke;Hauptstraße 23;9813;Möllbrücke;;Kärnten;04769/2312;;rb.lurnfeld-moelltal@rbgk.raiffeisen.at;RZKTAT2K412;www.rb-lurnfeld-moelltal.at;01.01.1903;529900A1B1P6M9M0WA86
Hauptanstalt;268658;39442;KI;Raiffeisen;118739t;Raiffeisenbank Drautal registrierte Genossenschaft mit beschränkter Haftung;Villacher Straße 74;9710;Feistritz an der Drau;Villacher Straße 74;9710;Feistritz/Drau;;Kärnten;04245/6400044200;;drautalbank@rbgk.raiffeisen.at;RZKTAT2K442;www.drautalbank.at;16.05.1897;529900I5VIERNMU0B764
Hauptanstalt;268682;39457;KI;Raiffeisen;111072t;Raiffeisenbank Nockberge eGen;Hauptstr. 41;9545;Radenthein;;;;;Kärnten;04246/2082;;office@rb-nockberge.at;RZKTAT2K457;www.rb-nockberge.at;28.09.1896;529900B7B1J8IEHUNI05
;268682;39461;;Raiffeisen;111072t;Raiffeisenbank Nockberge eGen;Hauptstr. 41;9545;Radenthein;;;;;Kärnten;04246/2082;;office@rb-nockberge.at;RZKTAT2K457;www.rb-nockberge.at;28.09.1896;529900B7B1J8IEHUNI05
Hauptanstalt;268690;39464;KI;Raiffeisen;113120d;Raiffeisenbank Lieser-Maltatal eG;Rennweg 6;9863;Rennweg;;;;;Kärnten;04734/221;;rb-lieser-maltatal@rblm.at;RZKTAT2K464;www.rb-lieser-maltatal.at;26.02.1901;529900S1E4L6A03YXJ15
;269298;39465;;Raiffeisen;112041t;Raiffeisenbank Mittleres Lavanttal eGen;St. Andrä;9433;St. Andrä im Lavanttal;;;;;Kärnten;04358/24204810;;rb-mittleres-lavanttal@rbgk.raiffeisen.at;RZKTAT2K481;www.raiffeisen.at/ktn/mittlereslavanttal;27.03.1894;529900ISXKZVQAY6KO53
Hauptanstalt;268763;39475;KI;Raiffeisen;110981h;Raiffeisenbank Mittelkärnten eG;Oktoberplatz 1;9300;St. Veit an der Glan;;9300;St. Veit an der Glan;9;Kärnten;04212/5566;;rb.mittelkaernten@rbmk.at;RZKTAT2K475;www.raikastveit.at;06.12.1903;529900FT8EQ3UTVPCG65
Hauptanstalt;269280;39479;KI;Raiffeisen;119553p;Raiffeisenbank Millstättersee eG;Hauptstr. 82;9871;Seeboden;;;;;Kärnten;04762/81197;;rb.millstaettersee@rbgk.raiffeisen.at;RZKTAT2K479;www.raiffeisen-ms.at;01.01.1901;529900WWA9MN29QT8B70
Hauptanstalt;269298;39481;KI;Raiffeisen;112041t;Raiffeisenbank Mittleres Lavanttal eGen;St. Andrä;9433;St. Andrä im Lavanttal;;;;;Kärnten;04358/24204810;;rb-mittleres-lavanttal@rbgk.raiffeisen.at;RZKTAT2K481;www.raiffeisen.at/ktn/mittlereslavanttal;27.03.1894;529900ISXKZVQAY6KO53
;269379;39483;;Raiffeisen;119565g;Raiffeisenbank Region Villach eG;Nikolaig. 4;9500;Villach;Nikolaigasse 4;9500;Villach;;Kärnten;+43 4242 24943;;info@rbvillach.at;RZKTAT2K496;www.rbvillach.at;27.01.1893;529900UVX2XR8Y4ZUQ97
Hauptanstalt;269310;39487;KI;Raiffeisen;113139g;Raiffeisenbank Rosental, registrierte Genossenschaft mit beschränkter Haftung;Feistritz 126;9181;Feistritz im Rosental;;;;;Kärnten;04228 2019 48755;;clarissa.linasi@rbrosental.at;RZKTAT2K487;www.raiffeisen.at/rosental;17.08.1956;5299009F7ZI3COCVHS41
Hauptanstalt;269328;39491;KI;Raiffeisen;113717g;Raiffeisenbank Oberes Lavanttal - St. Paul eG;Hauptstraße 26;9470;St. Paul im Lavanttal;Hauptplatz 18;9462;Bad St.Leonhard;;Kärnten;04350/2700;;rb.oblav-stpaul@rbgk.raiffeisen.at;RZKTAT2K491;www.raiffeisen.at/ktn/obereslavanttal-stpaul;02.08.1891;529900O280AF6DZYQG85
Hauptanstalt;269379;39496;KI;Raiffeisen;119565g;Raiffeisenbank Region Villach eG;Nikolaig. 4;9500;Villach;Nikolaigasse 4;9500;Villach;;Kärnten;+43 4242 24943;;info@rbvillach.at;RZKTAT2K496;www.rbvillach.at;27.01.1893;529900UVX2XR8Y4ZUQ97
;269328;39500;;Raiffeisen;113717g;Raiffeisenbank Oberes Lavanttal - St. Paul eG;Hauptstraße 26;9470;St. Paul im Lavanttal;Hauptplatz 18;9462;Bad St.Leonhard;;Kärnten;04350/2700;;rb.oblav-stpaul@rbgk.raiffeisen.at;RZKTAT2K491;www.raiffeisen.at/ktn/obereslavanttal-stpaul;02.08.1891;529900O280AF6DZYQG85
Hauptanstalt;269387;39501;KI;Raiffeisen;119487t;Raiffeisenbank Friesach-Metnitztal, registrierte Genossenschaft mit beschränkter Haftung;Hauptplatz 13;9360;Friesach (Ktn.);Hauptplatz 13;9360;Friesach;;Kärnten;04268/2473;;rb.friesach@rbgk.raiffeisen.at;RZKTAT2K501;www.raiffeisen.at/ktn/friesach;22.02.1904;52990001X55ZFHKXU724
;268763;39505;;Raiffeisen;110981h;Raiffeisenbank Mittelkärnten eG;Oktoberplatz 1;9300;St. Veit an der Glan;;9300;St. Veit an der Glan;9;Kärnten;04212/5566;;rb.mittelkaernten@rbmk.at;RZKTAT2K475;www.raikastveit.at;06.12.1903;529900FT8EQ3UTVPCG65
Hauptanstalt;269417;39510;KI;Raiffeisen;119482i;Raiffeisenbank Ossiacher See eG;10.-Oktober-Straße 2;9551;Bodensdorf am Ossiacher See;;;;;Kärnten;04243/2007;;info@rboss.at;RZKTAT2K510;www.raiffeisen.at/ktn/ossiachersee;01.01.1897;5299006LX0E5G7H3GA67
;268763;39511;;Raiffeisen;110981h;Raiffeisenbank Mittelkärnten eG;Oktoberplatz 1;9300;St. Veit an der Glan;;9300;St. Veit an der Glan;9;Kärnten;04212/5566;;rb.mittelkaernten@rbmk.at;RZKTAT2K475;www.raikastveit.at;06.12.1903;529900FT8EQ3UTVPCG65
;269590;39543;;Raiffeisen;114659t;Raiffeisenbank Karnische Region eG;Gasserplatz 4;9620;Hermagor;Gasserplatz;9620;Hermagor;;Kärnten;04715/8183;;office@rb39364.at;RZKTAT2K364;www.rb-karnischeregion.at;11.02.1907;529900BHW28OSHOYIN59
Hauptanstalt;269441;39546;KI;Raiffeisen;116028f;Raiffeisenbank Völkermarkt-Bleiburg eGen;Hauptplatz 12;9100;Völkermarkt;;;;;Kärnten;04232/2215;;rb.voelkermarkt-bleiburg@rbgk.raiffeisen.at;RZKTAT2K546;https://www.raiffeisen.at/ktn/voelkermarkt-bleiburg;26.04.1922;5299000LO77G7PYWD232
Hauptanstalt;269450;39559;KI;Raiffeisen;112912y;Raiffeisenbank Wernberg, registrierte Genossenschaft mit beschränkter Haftung;Wernberger Straße 1;9241;Wernberg;Wernberger Straße 1;9241;Wernberg;;Kärnten;04252/2223;;office@rbwernberg.at;RZKTAT2K559;www.raiffeisen.at/ktn/wernberg;01.01.1895;52990010KATB4A736397
Hauptanstalt;269468;39561;KI;Raiffeisen;113124i;Raiffeisenbank Großglockner-Weissensee eG;Winklern 37;9841;Winklern im Mölltal;Winklern 37;9841;Winklern;;Kärnten;04822/72210;;office@meibank.at;RZKTAT2K561;www.meibank.at;08.04.1901;529900S9TROSI3DQS421
;5171741;40000;;Volksbanken;211524s;VOLKSBANK WIEN AG;Dietrichgasse 25;1030;Wien;;;;;Wien;01/40137;;mail@volksbankwien.at;VBOEATWWXXX;www.volksbankwien.at;19.06.2001;529900D4CD6DIB3CI904
Hauptanstalt;67512;40074;;;116476p;immigon portfolioabbau ag i.A.;Stallburggasse 4;1010;Wien;;;;;Wien;;;;;;21.06.1974;FJDBAXYL0TCMGLPQ4563
;5171741;40100;;Volksbanken;211524s;VOLKSBANK WIEN AG;Dietrichgasse 25;1030;Wien;;;;;Wien;01/40137;;mail@volksbankwien.at;VBOEATWWXXX;www.volksbankwien.at;19.06.2001;529900D4CD6DIB3CI904
;1646419;40170;;Volksbanken;39939i;Volksbank Niederösterreich AG;Bahnhofplatz 10;3100;St. Pölten;;3100;St. Pölten;90;Niederösterreich;02742/391;;mail@vbnoe.at;VBOEATWWNOM;www.vbnoe.at;18.09.1991;529900TJVZO6PPBYKU80
;5171741;40430;;Volksbanken;211524s;VOLKSBANK WIEN AG;Dietrichgasse 25;1030;Wien;;;;;Wien;01/40137;;mail@volksbankwien.at;VBOEATWWXXX;www.volksbankwien.at;19.06.2001;529900D4CD6DIB3CI904
;1646419;40630;;Volksbanken;39939i;Volksbank Niederösterreich AG;Bahnhofplatz 10;3100;St. Pölten;;3100;St. Pölten;90;Niederösterreich;02742/391;;mail@vbnoe.at;VBOEATWWNOM;www.vbnoe.at;18.09.1991;529900TJVZO6PPBYKU80
;69671;40720;;Volksbanken;39405z;Volksbank Salzburg eG;St. Julien-Str. 12;5020;Salzburg;;5021;Salzburg;34;Salzburg;0662/8696;;kundenservice@volksbanksalzburg.at;VBOEATWWSAL;www.volksbanksalzburg.at;20.08.1938;529900P1U3D3OR1TG879
Hauptanstalt;144991;40730;KI;Aktienbanken;41420m;DolomitenBank Osttirol-Westkärnten eG;Südtiroler Platz 9;9900;Lienz;;;;;Tirol;04852/6665;;info@dolomitenbank.at;OVLIAT21XXX;www.dolomitenbank.at;30.03.1971;529900QC8RSY99BN3H06
;1646419;40850;;Volksbanken;39939i;Volksbank Niederösterreich AG;Bahnhofplatz 10;3100;St. Pölten;;3100;St. Pölten;90;Niederösterreich;02742/391;;mail@vbnoe.at;VBOEATWWNOM;www.vbnoe.at;18.09.1991;529900TJVZO6PPBYKU80
;1646419;41050;;Volksbanken;39939i;Volksbank Niederösterreich AG;Bahnhofplatz 10;3100;St. Pölten;;3100;St. Pölten;90;Niederösterreich;02742/391;;mail@vbnoe.at;VBOEATWWNOM;www.vbnoe.at;18.09.1991;529900TJVZO6PPBYKU80
;1646419;41210;;Volksbanken;39939i;Volksbank Niederösterreich AG;Bahnhofplatz 10;3100;St. Pölten;;3100;St. Pölten;90;Niederösterreich;02742/391;;mail@vbnoe.at;VBOEATWWNOM;www.vbnoe.at;18.09.1991;529900TJVZO6PPBYKU80
;5171741;41600;;Volksbanken;211524s;VOLKSBANK WIEN AG;Dietrichgasse 25;1030;Wien;;;;;Wien;01/40137;;mail@volksbankwien.at;VBOEATWWXXX;www.volksbankwien.at;19.06.2001;529900D4CD6DIB3CI904
Hauptanstalt;240214;42110;KI;Aktienbanken;56656v;Marchfelder Bank eG;Marchfelder-Platz 1-2;2230;Gänserndorf;;2230;Gänserndorf;20;Niederösterreich;02282/89250;;mail@marchfelderbank.at;MVOGAT22XXX;www.marchfelderbank.at;26.04.1925;549300MD0MH7D38WOH93
Hauptanstalt;240338;42130;KI;Volksbanken;114734b;Volksbank Kärnten eG;Pernhartgasse 7;9020;Klagenfurt am Wörthersee;;;;;Kärnten;50909;;info@vbktn.at;VBOEATWWKLA;www.volksbank-kaernten.at;24.05.1914;529900GXZM8IKP4S7O11
;17884578;42320;;Volksbanken;421966p;Volksbank Steiermark AG;Schmiedgasse 31;8010;Graz;;;;;Steiermark;50901;;dion@volksbank-stmk.at;VBOEATWWGRA;www.volksbank-stmk.at;02.09.2014;529900AB1TM69EG83E75
Hauptanstalt;1787578;42390;KI;Volksbanken;42236m;Volksbank Tirol AG;Meinhardstraße 1;6020;Innsbruck;;6021;Innsbruck;522;Tirol;050566-3000;;office@volksbank.tirol;VBOEATWWINN;www.volksbank.tirol;25.05.1992;529900CYHTDIZTXAFW51
;83470;42550;;Volksbanken;352685f;Volksbank Oberösterreich AG;Pfarrgasse 5;4600;Wels;Pfarrgasse 5;4600;Wels;;Oberösterreich;07242/495;;office@vb-ooe.at;VBOEATWWOOE;www.vb-ooe.at;07.09.2010;5299002O43DCLC2NJV75
;240338;42600;;Volksbanken;114734b;Volksbank Kärnten eG;Pernhartgasse 7;9020;Klagenfurt am Wörthersee;;;;;Kärnten;50909;;info@vbktn.at;VBOEATWWKLA;www.volksbank-kaernten.at;24.05.1914;529900GXZM8IKP4S7O11
;83470;42630;;Volksbanken;352685f;Volksbank Oberösterreich AG;Pfarrgasse 5;4600;Wels;Pfarrgasse 5;4600;Wels;;Oberösterreich;07242/495;;office@vb-ooe.at;VBOEATWWOOE;www.vb-ooe.at;07.09.2010;5299002O43DCLC2NJV75
;69671;42740;;Volksbanken;39405z;Volksbank Salzburg eG;St. Julien-Str. 12;5020;Salzburg;;5021;Salzburg;34;Salzburg;0662/8696;;kundenservice@volksbanksalzburg.at;VBOEATWWSAL;www.volksbanksalzburg.at;20.08.1938;529900P1U3D3OR1TG879
;5171741;42750;;Volksbanken;211524s;VOLKSBANK WIEN AG;Dietrichgasse 25;1030;Wien;;;;;Wien;01/40137;;mail@volksbankwien.at;VBOEATWWXXX;www.volksbankwien.at;19.06.2001;529900D4CD6DIB3CI904
;240338;42820;;Volksbanken;114734b;Volksbank Kärnten eG;Pernhartgasse 7;9020;Klagenfurt am Wörthersee;;;;;Kärnten;50909;;info@vbktn.at;VBOEATWWKLA;www.volksbank-kaernten.at;24.05.1914;529900GXZM8IKP4S7O11
;83470;42830;;Volksbanken;352685f;Volksbank Oberösterreich AG;Pfarrgasse 5;4600;Wels;Pfarrgasse 5;4600;Wels;;Oberösterreich;07242/495;;office@vb-ooe.at;VBOEATWWOOE;www.vb-ooe.at;07.09.2010;5299002O43DCLC2NJV75
Hauptanstalt;5171741;43000;KI;Volksbanken;211524s;VOLKSBANK WIEN AG;Dietrichgasse 25;1030;Wien;;;;;Wien;01/40137;;mail@volksbankwien.at;VBOEATWWXXX;www.volksbankwien.at;19.06.2001;529900D4CD6DIB3CI904
;17884578;43030;;Volksbanken;421966p;Volksbank Steiermark AG;Schmiedgasse 31;8010;Graz;;;;;Steiermark;50901;;dion@volksbank-stmk.at;VBOEATWWGRA;www.volksbank-stmk.at;02.09.2014;529900AB1TM69EG83E75
;83470;43180;;Volksbanken;352685f;Volksbank Oberösterreich AG;Pfarrgasse 5;4600;Wels;Pfarrgasse 5;4600;Wels;;Oberösterreich;07242/495;;office@vb-ooe.at;VBOEATWWOOE;www.vb-ooe.at;07.09.2010;5299002O43DCLC2NJV75
;83470;43210;;Volksbanken;352685f;Volksbank Oberösterreich AG;Pfarrgasse 5;4600;Wels;Pfarrgasse 5;4600;Wels;;Oberösterreich;07242/495;;office@vb-ooe.at;VBOEATWWOOE;www.vb-ooe.at;07.09.2010;5299002O43DCLC2NJV75
;144991;43380;;Aktienbanken;41420m;DolomitenBank Osttirol-Westkärnten eG;Südtiroler Platz 9;9900;Lienz;;;;;Tirol;04852/6665;;info@dolomitenbank.at;OVLIAT21XXX;www.dolomitenbank.at;30.03.1971;529900QC8RSY99BN3H06
Hauptanstalt;19460899;43510;KI;Bausparkassen;441019h;start:bausparkasse AG;Wiedner Gürtel 11;1100;Wien;Wiedner Gürtel 11;1100;Wien;;Wien;01/31380-0;;meldewesen@start-bausparkasse.at;ABVRATW1XXX;www.start-bausparkasse.at;28.09.2015;529900TPGMMB7GRJQB55
;1646419;43530;;Volksbanken;39939i;Volksbank Niederösterreich AG;Bahnhofplatz 10;3100;St. Pölten;;3100;St. Pölten;90;Niederösterreich;02742/391;;mail@vbnoe.at;VBOEATWWNOM;www.vbnoe.at;18.09.1991;529900TJVZO6PPBYKU80
;5171741;43600;;Volksbanken;211524s;VOLKSBANK WIEN AG;Dietrichgasse 25;1030;Wien;;;;;Wien;01/40137;;mail@volksbankwien.at;VBOEATWWXXX;www.volksbankwien.at;19.06.2001;529900D4CD6DIB3CI904
;5171741;43610;;Volksbanken;211524s;VOLKSBANK WIEN AG;Dietrichgasse 25;1030;Wien;;;;;Wien;01/40137;;mail@volksbankwien.at;VBOEATWWXXX;www.volksbankwien.at;19.06.2001;529900D4CD6DIB3CI904
;5171741;43690;;Volksbanken;211524s;VOLKSBANK WIEN AG;Dietrichgasse 25;1030;Wien;;;;;Wien;01/40137;;mail@volksbankwien.at;VBOEATWWXXX;www.volksbankwien.at;19.06.2001;529900D4CD6DIB3CI904
;1787578;43770;;Volksbanken;42236m;Volksbank Tirol AG;Meinhardstraße 1;6020;Innsbruck;;6021;Innsbruck;522;Tirol;050566-3000;;office@volksbank.tirol;VBOEATWWINN;www.volksbank.tirol;25.05.1992;529900CYHTDIZTXAFW51
;83470;43830;;Volksbanken;352685f;Volksbank Oberösterreich AG;Pfarrgasse 5;4600;Wels;Pfarrgasse 5;4600;Wels;;Oberösterreich;07242/495;;office@vb-ooe.at;VBOEATWWOOE;www.vb-ooe.at;07.09.2010;5299002O43DCLC2NJV75
;1646419;43920;;Volksbanken;39939i;Volksbank Niederösterreich AG;Bahnhofplatz 10;3100;St. Pölten;;3100;St. Pölten;90;Niederösterreich;02742/391;;mail@vbnoe.at;VBOEATWWNOM;www.vbnoe.at;18.09.1991;529900TJVZO6PPBYKU80
;69671;44020;;Volksbanken;39405z;Volksbank Salzburg eG;St. Julien-Str. 12;5020;Salzburg;;5021;Salzburg;34;Salzburg;0662/8696;;kundenservice@volksbanksalzburg.at;VBOEATWWSAL;www.volksbanksalzburg.at;20.08.1938;529900P1U3D3OR1TG879
;92061;44220;;Volksbanken;129209p;Österreichische Ärzte- und Apothekerbank AG;Spitalgasse 31;1090;Wien;;1016;Wien;31;Wien;+43 (0)504243;;info@apobank.at;BWFBATW1XXX;www.apobank.at;28.10.1914;529900X1F1MUXHHDIV43
;69671;44300;;Volksbanken;39405z;Volksbank Salzburg eG;St. Julien-Str. 12;5020;Salzburg;;5021;Salzburg;34;Salzburg;0662/8696;;kundenservice@volksbanksalzburg.at;VBOEATWWSAL;www.volksbanksalzburg.at;20.08.1938;529900P1U3D3OR1TG879
;144991;44400;;Aktienbanken;41420m;DolomitenBank Osttirol-Westkärnten eG;Südtiroler Platz 9;9900;Lienz;;;;;Tirol;04852/6665;;info@dolomitenbank.at;OVLIAT21XXX;www.dolomitenbank.at;30.03.1971;529900QC8RSY99BN3H06
;5171741;44430;;Volksbanken;211524s;VOLKSBANK WIEN AG;Dietrichgasse 25;1030;Wien;;;;;Wien;01/40137;;mail@volksbankwien.at;VBOEATWWXXX;www.volksbankwien.at;19.06.2001;529900D4CD6DIB3CI904
;69671;44480;;Volksbanken;39405z;Volksbank Salzburg eG;St. Julien-Str. 12;5020;Salzburg;;5021;Salzburg;34;Salzburg;0662/8696;;kundenservice@volksbanksalzburg.at;VBOEATWWSAL;www.volksbanksalzburg.at;20.08.1938;529900P1U3D3OR1TG879
;5171741;44570;;Volksbanken;211524s;VOLKSBANK WIEN AG;Dietrichgasse 25;1030;Wien;;;;;Wien;01/40137;;mail@volksbankwien.at;VBOEATWWXXX;www.volksbankwien.at;19.06.2001;529900D4CD6DIB3CI904
Hauptanstalt;17884578;44770;KI;Volksbanken;421966p;Volksbank Steiermark AG;Schmiedgasse 31;8010;Graz;;;;;Steiermark;50901;;dion@volksbank-stmk.at;VBOEATWWGRA;www.volksbank-stmk.at;02.09.2014;529900AB1TM69EG83E75
;17884578;44780;;Volksbanken;421966p;Volksbank Steiermark AG;Schmiedgasse 31;8010;Graz;;;;;Steiermark;50901;;dion@volksbank-stmk.at;VBOEATWWGRA;www.volksbank-stmk.at;02.09.2014;529900AB1TM69EG83E75
;83470;44790;;Volksbanken;352685f;Volksbank Oberösterreich AG;Pfarrgasse 5;4600;Wels;Pfarrgasse 5;4600;Wels;;Oberösterreich;07242/495;;office@vb-ooe.at;VBOEATWWOOE;www.vb-ooe.at;07.09.2010;5299002O43DCLC2NJV75
Hauptanstalt;83470;44800;KI;Volksbanken;352685f;Volksbank Oberösterreich AG;Pfarrgasse 5;4600;Wels;Pfarrgasse 5;4600;Wels;;Oberösterreich;07242/495;;office@vb-ooe.at;VBOEATWWOOE;www.vb-ooe.at;07.09.2010;5299002O43DCLC2NJV75
;17884578;44810;;Volksbanken;421966p;Volksbank Steiermark AG;Schmiedgasse 31;8010;Graz;;;;;Steiermark;50901;;dion@volksbank-stmk.at;VBOEATWWGRA;www.volksbank-stmk.at;02.09.2014;529900AB1TM69EG83E75
;1646419;44820;;Volksbanken;39939i;Volksbank Niederösterreich AG;Bahnhofplatz 10;3100;St. Pölten;;3100;St. Pölten;90;Niederösterreich;02742/391;;mail@vbnoe.at;VBOEATWWNOM;www.vbnoe.at;18.09.1991;529900TJVZO6PPBYKU80
Hauptanstalt;16148150;44960;KI;Aktienbanken;386014v;WSK Bank AG;Weimarer Straße 26-28;1180;Wien;;1181;Wien;33;Wien;01/47607;;office@wsk-bank.at;WSPKATW1XXX;www.wsk-bank.at;28.06.2012;529900SRZ6M5Q9BO3131
Hauptanstalt;69671;45010;KI;Volksbanken;39405z;Volksbank Salzburg eG;St. Julien-Str. 12;5020;Salzburg;;5021;Salzburg;34;Salzburg;0662/8696;;kundenservice@volksbanksalzburg.at;VBOEATWWSAL;www.volksbanksalzburg.at;20.08.1938;529900P1U3D3OR1TG879
;83470;45330;;Volksbanken;352685f;Volksbank Oberösterreich AG;Pfarrgasse 5;4600;Wels;Pfarrgasse 5;4600;Wels;;Oberösterreich;07242/495;;office@vb-ooe.at;VBOEATWWOOE;www.vb-ooe.at;07.09.2010;5299002O43DCLC2NJV75
Hauptanstalt;90760;45710;KI;Volksbanken;58848t;VOLKSBANK VORARLBERG e. Gen.;Ringstraße 27;6830;Rankweil;;6830;Rankweil;1;Vorarlberg;050882/8000;;volksbank@vvb.at;VBOEATWWVBG;www.volksbank-vorarlberg.at;01.01.1888;529900Z809LC9QNOR649
;1787578;45850;;Volksbanken;42236m;Volksbank Tirol AG;Meinhardstraße 1;6020;Innsbruck;;6021;Innsbruck;522;Tirol;050566-3000;;office@volksbank.tirol;VBOEATWWINN;www.volksbank.tirol;25.05.1992;529900CYHTDIZTXAFW51
;17884578;46590;;Volksbanken;421966p;Volksbank Steiermark AG;Schmiedgasse 31;8010;Graz;;;;;Steiermark;50901;;dion@volksbank-stmk.at;VBOEATWWGRA;www.volksbank-stmk.at;02.09.2014;529900AB1TM69EG83E75
;5171741;46660;;Volksbanken;211524s;VOLKSBANK WIEN AG;Dietrichgasse 25;1030;Wien;;;;;Wien;01/40137;;mail@volksbankwien.at;VBOEATWWXXX;www.volksbankwien.at;19.06.2001;529900D4CD6DIB3CI904
;240338;46900;;Volksbanken;114734b;Volksbank Kärnten eG;Pernhartgasse 7;9020;Klagenfurt am Wörthersee;;;;;Kärnten;50909;;info@vbktn.at;VBOEATWWKLA;www.volksbank-kaernten.at;24.05.1914;529900GXZM8IKP4S7O11
Hauptanstalt;1646419;47150;KI;Volksbanken;39939i;Volksbank Niederösterreich AG;Bahnhofplatz 10;3100;St. Pölten;;3100;St. Pölten;90;Niederösterreich;02742/391;;mail@vbnoe.at;VBOEATWWNOM;www.vbnoe.at;18.09.1991;529900TJVZO6PPBYKU80
;17884578;48150;;Volksbanken;421966p;Volksbank Steiermark AG;Schmiedgasse 31;8010;Graz;;;;;Steiermark;50901;;dion@volksbank-stmk.at;VBOEATWWGRA;www.volksbank-stmk.at;02.09.2014;529900AB1TM69EG83E75
;5171741;49220;;Volksbanken;211524s;VOLKSBANK WIEN AG;Dietrichgasse 25;1030;Wien;;;;;Wien;01/40137;;mail@volksbankwien.at;VBOEATWWXXX;www.volksbankwien.at;19.06.2001;529900D4CD6DIB3CI904
;5171741;49460;;Volksbanken;211524s;VOLKSBANK WIEN AG;Dietrichgasse 25;1030;Wien;;;;;Wien;01/40137;;mail@volksbankwien.at;VBOEATWWXXX;www.volksbankwien.at;19.06.2001;529900D4CD6DIB3CI904
Hauptanstalt;1613120;51000;KI;Landeshypothekenbanken;259167d;HYPO-BANK BURGENLAND Aktiengesellschaft;Neusiedler Straße 33;7000;Eisenstadt;;7001;Eisenstadt;44;Burgenland;02682/605;;info@bank-bgld.at;EHBBAT2EXXX;www.bank-bgld.at;25.07.1991;529900AUL2XTLS3EM992
